key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,"[""1""]",1,[1.551099999964265],"[4.475999999999999,2.602199999988045,1.9529999999999745,2.134600000023852,2.61749999999995,1.551099999964265]",0,5,5,1,1,Practice,2,(4x4) - 15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,0,"[""0""]",1,[1.6348000000119214],"[4.475999999999999,2.602199999988045,1.9529999999999745,2.134600000023852,2.61749999999995,1.551099999964265,1.6348000000119214]",0,6,6,0,1,Practice,1,(3x3) -  9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,3,"[""3""]",1,[2.916500000000042],"[4.475999999999999,2.602199999988045,1.9529999999999745,2.134600000023852,2.61749999999995,1.551099999964265,1.6348000000119214,2.916500000000042]",0,7,7,3,1,Practice,4,(8/4) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,6,"[""6""]",1,[3.207200000047692],"[4.475999999999999,2.602199999988045,1.9529999999999745,2.134600000023852,2.61749999999995,1.551099999964265,1.6348000000119214,2.916500000000042,3.207200000047692]",0,8,8,6,1,Practice,7,(25/5) + 1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,7,"[""7""]",1,[3.222500000000025],"[4.475999999999999,2.602199999988045,1.9529999999999745,2.134600000023852,2.61749999999995,1.551099999964265,1.6348000000119214,2.916500000000042,3.207200000047692,3.222500000000025]",0,9,9,7,1,Practice,8,(5x5) - 18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.3154,1.75436,14.72756565,0.990877243,4.310823286,space,1.7736,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,Practice,4,(8/4) + 1,3,,,,,,,,,,,,,,space,26.2267,,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,,,,,,,,,,Practice,2,(4x4) - 15,1,,,,,,,,,,,,,,,,"[""1""]",1,1,0,1,1,1,1,[1.2886999999880686],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,8,,,,,,,,,,Practice,9,(3x3) - 1,8,,,,,,,,,,,,,,,,"[""8""]",1,1,0,0,0,8,1,[1.3820999999642254],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zv,"[""z"",""v""]",0,"[2.188000000000045,2.5702000000476914,3.155700000047716]",1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,7,,,,,,,,,,Practice,8,(5x5) - 18,7,,,,,,,,,,,,,,,,"[""7""]",1,1,0,0,0,7,1,[1.9021999999881132],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,2,,,,,,,,,,Practice,3,(4x4) - 14,2,,,,,,,,,,,,,,,,"[""2""]",1,1,0,0,0,2,1,[1.4203000000119346],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lc,"[""l"",""c""]",0,"[1.918699999988064,2.7702999999523286,3.197099999964223]",1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,4,,,,,,,,,,Practice,4,(8/4) + 1,3,,,,,,,,,,,,,,,,"[""4""]",0,0,0,0,0,3,1,[1.6676999999880309],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,7,,,,,,,,,,Practice,8,(5x5) - 18,7,,,,,,,,,,,,,,,,"[""7""]",1,1,0,1,1,7,1,[1.7509999999999764],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,7,,,,,,,,,,Practice,8,(5x5) - 18,7,,,,,,,,,,,,,,,,"[""7""]",1,1,0,0,0,7,1,[1.4399999999999977],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,"[""n"",""l""]",0,"[1.5885000000000105,1.8853999999761868,2.1195000000000164]",1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,5,,,,,,,,,,Task,36,(8/4) + 3,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,space,12.7298,"[""5""]",1,[2.434000000000026],0,0,0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,,,,,,,,,,Task,1,(12/6) - 1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[2.057800000011923],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zs,"[""z"",""s""]",0,"[1.4583000000119455,1.641199999988089,2.29019999998809]",1,ZS,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,0,,,,,,,,,,Task,25,(10/5) - 2,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,[1.8025999999642295],0,0,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,,,,,,,,,,Task,1,(12/6) - 1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[1.7657000000477296],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,,,,,,,,,,Task,1,(12/6) - 1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[2.1348000000119214],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qqt,"[""q"",""q"",""t""]",0,"[2.469699999988052,2.58660000002385,3.4969999999999573,5.346000000000004]",1,QQT,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,6,,,,,,,,,,Task,30,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,[2.47409999996421],0,0,0,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,6,,,,,,,,,,Task,37,(3/3) + 5,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,[1.9891999999881023],0,0,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,2,,,,,,,,,,Task,2,(2x2) - 2,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""2""]",1,[1.8214999999999577],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,,,,,,,,,,Task,1,(12/6) - 1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[2.6362000000476655],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stpr,"[""s"",""t"",""p"",""r""]",0,"[1.869800000011935,2.903800000011927,3.3206000000238305,4.037800000011941,4.654800000011903]",1,STPR,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,,,,,,,,,,Task,18,(16/4) - 3,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[1.6891000000238137],0,0,0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,4,,,,,,,,,,Task,4,(1x5) - 1,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,[1.8513000000119177],0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,9,,,,,,,,,,Task,24,(2x2) + 5,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,[2.6065000000000396],0,0,0,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ffdd8d1b2325f3c1f6edc6b,53,Mężczyzna,2022-06-25_15h40.11.138,task,2021.1.4,Win32,60.01680471,6299f149e92ead563fba08ef,62b70e43662c8674ae400b49,,,,,,,,,,,,,1,,,,,,,,,,Task,18,(16/4) - 3,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[2.4872000000476646],0,0,0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
